unique_id,subnational_wide,per_unit_impacts,emissions_reduction_impact,units,impact_time_frame,impact_page,intervention,mitigation_strategy_cat,sector,study_subject_type,study_subject_value,study_subject_units,impact_type,methodology,model,impact_components,subnational_context,subnational_name,subnational_country,subnational_page,gov_action_or_policy,policy_note,policy_page,units_available,synthesis_group,name,country,entity_type,iso,population,region,mitigation_stratcat_t2,mitigation_stratcat_t1,emissions_reduction_impact_orig,units_orig,year,impact_time_period_end,weight1,weight2,unit_conversion,er_impact_tco2,er_impact_tco2_annual,er_impact_tco2_annual_pc,short_strat,outlier,er_impact_std_w1,er_impact_std_w2
224780,Yes,No,7690,tonne CO2/year,1,NA,Green Roof C: Extensive green roof for pre-1980's office buildings,"Cool roof/facade, roof garden, green roof",Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,"Carbon sequestered, building energy use, wastewater treatment plant energy use",City or Municipal Government,"New York City, NY",USA,5,No,NA,NA,No,sg_1,"New York City, NY",United States of America,City,USA,8537673,North America,"Cool roof/facade, roof garden, green roof",Building construction and improvement,      NA,NA,2018,NA,0.316666667,0.95,1,7690,7690,0.000900714,"Cool roof/facade, ro...",0,0.000285226,0.000855678
224780,Yes,No,732,tonne CO2/year,1,NA,"Permeable pavement on city street parking lanes, 100% storm-water retention capacity","Master planning, integrated planning, urban form, design, planning",Transport,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,"Carbon sequestered, building energy use, wastewater treatment plant energy use",City or Municipal Government,"New York City, NY",USA,5,No,NA,NA,No,sg_1,"New York City, NY",United States of America,City,USA,8537673,North America,"Master planning, integrated planning, urban form, design, planning",Land use and development,      NA,NA,2018,NA,0.316666667,0.95,1,732,732,8.57376477173581e-05,"Master planning, int...",0,2.71502551104967e-05,8.14507653314902e-05
224780,Yes,No,42500,tonne CO2/year,1,NA,Office winding retrofit for pre-1980's buildings with single pane punched windows,Retrofitting,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,"Carbon sequestered, building energy use, wastewater treatment plant energy use",City or Municipal Government,"New York City, NY",USA,5,No,NA,NA,No,sg_1,"New York City, NY",United States of America,City,USA,8537673,North America,Retrofitting,Building construction and improvement,      NA,NA,2018,NA,0.316666667,0.95,1,42500,42500,0.004977937,Retrofitting,0,0.001576347,0.00472904
224780,Yes,No,35000,tonne CO2/year,1,NA,Roof-top solar PV for multi-family residential buildings,Solar PV energy,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,"Carbon sequestered, building energy use, wastewater treatment plant energy use",City or Municipal Government,"New York City, NY",USA,5,No,NA,NA,No,sg_1,"New York City, NY",United States of America,City,USA,8537673,North America,Solar PV energy,Building energy and heat systems,      NA,NA,2018,NA,0.316666667,0.95,1,35000,35000,0.004099478,Solar PV energy,0,0.001298168,0.003894504
226608,Yes,No,1.1796,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,2.779588774,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Dhaka,Bangladesh,4,No,NA,NA,Yes,sg_1,Dhaka,Bangladesh,City,BGD,4500000,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,1179600,1179600,0.262133333,"Waste to energy, ene...",0,0.076892444,0.230677333
226608,Yes,No,1.8975,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,4.471097629,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Dhaka,Bangladesh,4,No,NA,NA,Yes,sg_1,Dhaka,Bangladesh,City,BGD,4500000,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,1897500,1897500,0.421666667,"Waste to energy, ene...",0,0.095577778,0.286733333
226608,Yes,No,1.4437,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,3.401805244,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Dhaka,Bangladesh,4,No,NA,NA,Yes,sg_1,Dhaka,Bangladesh,City,BGD,4500000,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,1443700,1443700,0.320822222,"Waste to energy, ene...",0,0.094107852,0.282323556
226608,Yes,No,2.8009,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,6.599824752,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Dhaka,Bangladesh,4,No,NA,NA,Yes,sg_1,Dhaka,Bangladesh,City,BGD,4500000,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,2800900,2800900,0.622422222,"Waste to energy, ene...",0,0.14108237,0.423247111
226608,Yes,No,0.0386,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.090939959,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Rajshahi,Bangladesh,4,No,NA,NA,Yes,sg_1,Rajshahi,Bangladesh,City,BGD,763952,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,38600,38600,0.050526735,"Waste to energy, ene...",0,0.014821176,0.044463527
226608,Yes,No,0.056,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.131966718,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Rajshahi,Bangladesh,4,No,NA,NA,Yes,sg_1,Rajshahi,Bangladesh,City,BGD,763952,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,56000,56000,0.073303035,"Waste to energy, ene...",0,0.016615355,0.049846064
226608,Yes,No,0.0517,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.121752868,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Rajshahi,Bangladesh,4,No,NA,NA,Yes,sg_1,Rajshahi,Bangladesh,City,BGD,763952,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,51700,51700,0.067674409,"Waste to energy, ene...",0,0.01985116,0.05955348
226608,Yes,No,0.0986,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.232217169,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Rajshahi,Bangladesh,4,No,NA,NA,Yes,sg_1,Rajshahi,Bangladesh,City,BGD,763952,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,98600,98600,0.1290657,"Waste to energy, ene...",0,0.029254892,0.087764676
226608,Yes,No,0.0307,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.072438119,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Barisal,Bangladesh,4,No,NA,NA,Yes,sg_1,Barisal,Bangladesh,City,BGD,328278,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,30700,30700,0.093518299,"Waste to energy, ene...",0,0.027432034,0.082296103
226608,Yes,No,0.0458,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.107987659,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Barisal,Bangladesh,4,No,NA,NA,Yes,sg_1,Barisal,Bangladesh,City,BGD,328278,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,45800,45800,0.139515898,"Waste to energy, ene...",0,0.031623604,0.094870811
226608,Yes,No,0.0462,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.108918154,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Barisal,Bangladesh,4,No,NA,NA,Yes,sg_1,Barisal,Bangladesh,City,BGD,328278,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,46200,46200,0.140734378,"Waste to energy, ene...",0,0.041282084,0.123846252
226608,Yes,No,0.0972,million tones CO2eq,1,10,MSW incineration,"Waste to energy, energy from waste",Waste,Waste,0.229099514,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,"Electricity generation replacement, incineration",City or Municipal Government,Barisal,Bangladesh,4,No,NA,NA,Yes,sg_1,Barisal,Bangladesh,City,BGD,328278,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,97200,97200,0.296090509,"Waste to energy, ene...",0,0.067113849,0.201341546
226608,Yes,No,1.401,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,2.779588774,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Dhaka,Bangladesh,4,No,NA,NA,Yes,sg_1,Dhaka,Bangladesh,City,BGD,4500000,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,1401000,1401000,0.311333333,"Waste to energy, ene...",0,0.091324444,0.273973333
226608,Yes,No,2.2535,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,4.471097629,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Dhaka,Bangladesh,4,No,NA,NA,Yes,sg_1,Dhaka,Bangladesh,City,BGD,4500000,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,2253500,2253500,0.500777778,"Waste to energy, ene...",0,0.11350963,0.340528889
226608,Yes,No,1.7146,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,3.401805244,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Dhaka,Bangladesh,4,No,NA,NA,Yes,sg_1,Dhaka,Bangladesh,City,BGD,4500000,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,1714600,1714600,0.381022222,"Waste to energy, ene...",0,0.111766519,0.335299556
226608,Yes,No,3.3264,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,6.599824752,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Dhaka,Bangladesh,4,No,NA,NA,Yes,sg_1,Dhaka,Bangladesh,City,BGD,4500000,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,3326400,3326400,0.7392,"Waste to energy, ene...",0,0.167552,0.502656
226608,Yes,No,0.0458,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.090939959,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Rajshahi,Bangladesh,4,No,NA,NA,Yes,sg_1,Rajshahi,Bangladesh,City,BGD,763952,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,45800,45800,0.059951411,"Waste to energy, ene...",0,0.017585747,0.052757241
226608,Yes,No,0.0665,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.131966718,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Rajshahi,Bangladesh,4,No,NA,NA,Yes,sg_1,Rajshahi,Bangladesh,City,BGD,763952,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,66500,66500,0.087047354,"Waste to energy, ene...",0,0.019730734,0.059192201
226608,Yes,No,0.0614,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.121752868,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Rajshahi,Bangladesh,4,No,NA,NA,Yes,sg_1,Rajshahi,Bangladesh,City,BGD,763952,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,61400,61400,0.080371542,"Waste to energy, ene...",0,0.023575652,0.070726957
226608,Yes,No,0.117,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.232217169,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Rajshahi,Bangladesh,4,No,NA,NA,Yes,sg_1,Rajshahi,Bangladesh,City,BGD,763952,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,117000,117000,0.153150983,"Waste to energy, ene...",0,0.034714223,0.104142669
226608,Yes,No,0.0365,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.072438119,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Barisal,Bangladesh,4,No,NA,NA,Yes,sg_1,Barisal,Bangladesh,City,BGD,328278,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,36500,36500,0.111186251,"Waste to energy, ene...",0,0.032614634,0.097843901
226608,Yes,No,0.0544,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.107987659,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Barisal,Bangladesh,4,No,NA,NA,Yes,sg_1,Barisal,Bangladesh,City,BGD,328278,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,54400,54400,0.165713206,"Waste to energy, ene...",0,0.03756166,0.11268498
226608,Yes,No,0.0549,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.108918154,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Barisal,Bangladesh,4,No,NA,NA,Yes,sg_1,Barisal,Bangladesh,City,BGD,328278,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2030,0.293333333,0.88,1000000,54900,54900,0.167236306,"Waste to energy, ene...",0,0.049055983,0.147167949
226608,Yes,No,0.1155,million tones CO2eq,1,10,Landfill gas (LFG) recovery,"Waste to energy, energy from waste",Waste,Waste,0.229099514,million tonnes MSW/year,Potential/Ex Ante,Emissions accounting,NA,Electricity generation replacement,City or Municipal Government,Barisal,Bangladesh,4,No,NA,NA,Yes,sg_1,Barisal,Bangladesh,City,BGD,328278,South Asia,"Waste to energy, energy from waste",Waste and water treatment practices,      NA,NA,2018,2050,0.226666667,0.68,1000000,115500,115500,0.351835944,"Waste to energy, ene...",0,0.079749481,0.239248442
230312,Yes,No,219.03,metric tons CO2e/yr,1,8,"Green infrastructure (Right-of-Way bioswales, stormwater green streets, bioretention, green roof, underground storage chamber, permeable pavement)","Afforestation, greening",Agriculture and forestry,Land,0.15,km^2,Achieved/Ex Post,Emissions accounting,NA,Carbon sequestration,City or Municipal Government,"New York City, NY",USA,1,Yes,NYC Dept of Environmental Protection has been working to reduce GHG emissions… this study quantified carbon footprint benefits associated with four of DEP's programs,1,Yes,sg_1,"New York City, NY",United States of America,City,USA,8537673,North America,"Afforestation, greening",Land use and development,      NA,NA,2017,2017,0.666666667,1,1,219.03,219.03,2.56545313928046e-05,"Afforestation, greening",0,1.71030209285364e-05,2.56545313928046e-05
