unique_id,subnational_wide,per_unit_impacts,emissions_reduction_impact,units,impact_time_frame,impact_time_period,any_error_metrics,impact_page,intervention,mitigation_strategy_cat,sector,study_subject_general,study_subject_detail,study_subject_type,study_subject_value,study_subject_units,impact_type,methodology,model,emissions_factors,emissions_factors_page,survey,survey_respondents,impact_components,subnational_context,subnational_name,subnational_country,subnational_page,gov_action_or_policy,policy_note,policy_page,units_available,synthesis_group,name,country,entity_type,iso,lat,lng,population,population_year,region,mitigation_stratcat_t2,mitigation_stratcat_t1
218967,Yes,No,5,MtCO2e/yr,1,2020,No,8,"S1.13 Sustainable forests, sequestration of 5MtCO2e/yr in forests in 2020",Agricultural land management,Agriculture and forestry,Forested land,Forested land,NA,NA,NA,Potential/Ex Ante,Emissions accounting,California LBNL GHG Analysis of Policies Spreadsheet (CAGAPS),No,NA,NA,NA,Unclear,Regional Government,California,USA,1,Yes,State policies listed in Table B1,State policies listed in Table B1,No,sg_1,California,United States of America,Region,USA,35.45861111,-119.3552778,39536653,2021,North America,Agricultural land management,Agriculture and farm practices
218967,Yes,No,0,MtCO2e/yr,1,2020,No,8,S3.17 Re-convert pasture to forest,"Afforestation, greening",Agriculture and forestry,Agricultural land,Agricultural land,NA,NA,NA,Potential/Ex Ante,Emissions accounting,California LBNL GHG Analysis of Policies Spreadsheet (CAGAPS),No,NA,NA,NA,Unclear,Regional Government,California,USA,1,No,NA,NA,No,sg_1,California,United States of America,Region,USA,35.45861111,-119.3552778,39536653,2021,North America,"Afforestation, greening",Land use and development
218998,Yes,No,39308,ton CO2e,3,2011-2013,No,6,"70% fertilization rate, flooding irrigation, no straw returning, normal plowing",Agricultural land management,Agriculture and forestry,Agricultural land,"All rice paddies across 101 rice cultivating towns within the Shanghai region, area not given",NA,NA,NA,Potential/Ex Ante,Process-based biogeochemical modeling,Denitrification-Decomposition (DNDC) Model,No,NA,No,NA,Direct field emissions,Regional Government,Shanghai,China,1,No,NA,NA,No,sg_1,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,Agricultural land management,Agriculture and farm practices
218998,Yes,No,59306,ton CO2e,3,2011-2013,No,6,"50% fertilization rate, flooding irrigation, no straw returning, normal plowing",Agricultural land management,Agriculture and forestry,Agricultural land,"All rice paddies across 101 rice cultivating towns within the Shanghai region, area not given",NA,NA,NA,Potential/Ex Ante,Process-based biogeochemical modeling,Denitrification-Decomposition (DNDC) Model,No,NA,No,NA,Direct field emissions,Regional Government,Shanghai,China,1,No,NA,NA,No,sg_1,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,Agricultural land management,Agriculture and farm practices
218998,Yes,No,271026,ton CO2e,3,2011-2013,No,6,"100% fertilization rate, moistening irrigation, no straw returning, normal plowing",Agricultural land management,Agriculture and forestry,Agricultural land,"All rice paddies across 101 rice cultivating towns within the Shanghai region, area not given",NA,NA,NA,Potential/Ex Ante,Process-based biogeochemical modeling,Denitrification-Decomposition (DNDC) Model,No,NA,No,NA,Direct field emissions,Regional Government,Shanghai,China,1,No,NA,NA,No,sg_1,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,Agricultural land management,Agriculture and farm practices
218998,Yes,No,309741,ton CO2e,3,2011-2013,No,6,"70% fertilization rate, moistening irrigation, no straw returning, normal plowing",Agricultural land management,Agriculture and forestry,Agricultural land,"All rice paddies across 101 rice cultivating towns within the Shanghai region, area not given",NA,NA,NA,Potential/Ex Ante,Process-based biogeochemical modeling,Denitrification-Decomposition (DNDC) Model,No,NA,No,NA,Direct field emissions,Regional Government,Shanghai,China,1,No,NA,NA,No,sg_1,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,Agricultural land management,Agriculture and farm practices
218998,Yes,No,335789,ton CO2e,3,2011-2013,No,6,"50% fertilization rate, moistening irrigation, no straw returning, normal plowing",Agricultural land management,Agriculture and forestry,Agricultural land,"All rice paddies across 101 rice cultivating towns within the Shanghai region, area not given",NA,NA,NA,Potential/Ex Ante,Process-based biogeochemical modeling,Denitrification-Decomposition (DNDC) Model,No,NA,No,NA,Direct field emissions,Regional Government,Shanghai,China,1,No,NA,NA,No,sg_1,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,Agricultural land management,Agriculture and farm practices
218998,Yes,No,223641,ton CO2e,3,2011-2013,No,6,"70% fertilization rate, moistening irrigation, 50% straw returning, normal plowing",Agricultural land management,Agriculture and forestry,Agricultural land,"All rice paddies across 101 rice cultivating towns within the Shanghai region, area not given",NA,NA,NA,Potential/Ex Ante,Process-based biogeochemical modeling,Denitrification-Decomposition (DNDC) Model,No,NA,No,NA,Direct field emissions,Regional Government,Shanghai,China,1,No,NA,NA,No,sg_1,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,Agricultural land management,Agriculture and farm practices
218998,Yes,No,180274,ton CO2e,3,2011-2013,No,6,"70% fertilization rate, moistening irrigation, 100% straw returning, normal plowing",Agricultural land management,Agriculture and forestry,Agricultural land,"All rice paddies across 101 rice cultivating towns within the Shanghai region, area not given",NA,NA,NA,Potential/Ex Ante,Process-based biogeochemical modeling,Denitrification-Decomposition (DNDC) Model,No,NA,No,NA,Direct field emissions,Regional Government,Shanghai,China,1,No,NA,NA,No,sg_1,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,Agricultural land management,Agriculture and farm practices
218998,Yes,No,266298,ton CO2e,3,2011-2013,No,6,"50% fertilization rate, moistening irrigation, 50% straw returning, normal plowing",Agricultural land management,Agriculture and forestry,Agricultural land,"All rice paddies across 101 rice cultivating towns within the Shanghai region, area not given",NA,NA,NA,Potential/Ex Ante,Process-based biogeochemical modeling,Denitrification-Decomposition (DNDC) Model,No,NA,No,NA,Direct field emissions,Regional Government,Shanghai,China,1,No,NA,NA,No,sg_1,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,Agricultural land management,Agriculture and farm practices
218998,Yes,No,240394,ton CO2e,3,2011-2013,No,6,"50% fertilization rate, moistening irrigation, 100% straw returning, normal plowing",Agricultural land management,Agriculture and forestry,Agricultural land,"All rice paddies across 101 rice cultivating towns within the Shanghai region, area not given",NA,NA,NA,Potential/Ex Ante,Process-based biogeochemical modeling,Denitrification-Decomposition (DNDC) Model,No,NA,No,NA,Direct field emissions,Regional Government,Shanghai,China,1,No,NA,NA,No,sg_1,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,Agricultural land management,Agriculture and farm practices
218998,Yes,No,146057,ton CO2e,3,2011-2013,No,6,"70% fertilization rate, moistening irrigation, 50% straw returning, deep plowing",Agricultural land management,Agriculture and forestry,Agricultural land,"All rice paddies across 101 rice cultivating towns within the Shanghai region, area not given",NA,NA,NA,Potential/Ex Ante,Process-based biogeochemical modeling,Denitrification-Decomposition (DNDC) Model,No,NA,No,NA,Direct field emissions,Regional Government,Shanghai,China,1,No,NA,NA,No,sg_1,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,Agricultural land management,Agriculture and farm practices
220281,Yes,No,0.14,MtCO2e,10,2015-2025,No,10,"REDD+ scenaro, priority on reducing emissions from deforestation and forest degradation, participatory decision making, low GDP growth, monetary reward for preventing deforestation",Agricultural land management,Agriculture and forestry,Forested land,"47940.75 ha of forested land, mainly heath forest and some peat swamp",Land,47940.75,hectares,Potential/Ex Ante,Emissions accounting,NA,No,NA,No,NA,"Instataneous burning, decay of product, regrowth of vegetation",Regional Government,Central Kalimantan,Indonesia,3,No,NA,NA,Yes,sg_1,Central Kalimantan,Indonesia,Region,IDN,-2.216667,113.916667,649803,2019,East Asia and the Pacific,Agricultural land management,Agriculture and farm practices
220575,Yes,Yes,189.87,gCO2eq/meal,1,2013-2014,No,17,Food production: different production practices for food,Agricultural land management,Agriculture and forestry,School catering,8000000 meals (approximate),Meals,8000000,meals/year,Potential/Ex Ante,Emissions accounting,NA,Yes,6,No,NA,"Fertilizer use, pesticide use, electricity use, water management, machinery use",City or Municipal Government,Turin,Italy,1,Yes,"Turin participated in INNOCAT (procurement of eco-innovation in catering sector) project where authorities introduced several measures, some are considered within the GPP policy options in the analysis",6,Yes,sg_4,Turin,Italy,City,ITA,45.07917,7.676111,910504,2018,Europe,Agricultural land management,Agriculture and farm practices
220575,Yes,Yes,535.48,gCO2eq/meal,1,2013-2014,No,17,Food production: change food component in diet,Agricultural land management,Agriculture and forestry,School catering,8000000 meals (approximate),NA,8000000,meals/year,Potential/Ex Ante,Emissions accounting,NA,Yes,6,No,NA,"Fertilizer use, pesticide use, electricity use, water management, machinery use",City or Municipal Government,Turin,Italy,1,Yes,"Turin participated in INNOCAT (procurement of eco-innovation in catering sector) project where authorities introduced several measures, some are considered within the GPP policy options in the analysis",6,Yes,sg_4,Turin,Italy,City,ITA,45.07917,7.676111,910504,2018,Europe,Agricultural land management,Agriculture and farm practices
220575,Yes,Yes,3.35,gCO2eq/meal,1,2013-2014,No,17,Food transport: local provisioning,Travel demand management,Transport,School catering,8000000 meals (approximate),NA,8000000,meals/year,Potential/Ex Ante,Emissions accounting,NA,Yes,6,No,NA,Transportation distance,City or Municipal Government,Turin,Italy,1,Yes,"Turin participated in INNOCAT (procurement of eco-innovation in catering sector) project where authorities introduced several measures, some are considered within the GPP policy options in the analysis",6,Yes,sg_4,Turin,Italy,City,ITA,45.07917,7.676111,910504,2018,Europe,Travel demand management,Transportation system management
220575,Yes,Yes,12.26,gCO2eq/meal,1,2013-2014,No,17,Food transport: improvements in local distribution of food,Travel demand management,Transport,School catering,8000000 meals (approximate),NA,8000000,meals/year,Potential/Ex Ante,Emissions accounting,NA,Yes,6,No,NA,Transportation distance,City or Municipal Government,Turin,Italy,1,Yes,"Turin participated in INNOCAT (procurement of eco-innovation in catering sector) project where authorities introduced several measures, some are considered within the GPP policy options in the analysis",6,Yes,sg_4,Turin,Italy,City,ITA,45.07917,7.676111,910504,2018,Europe,Travel demand management,Transportation system management
220575,Yes,Yes,31.34,gCO2eq/meal,1,2013-2014,No,17,"Cooking, serving, storage: energy efficient appliances",Energy efficiency measures,Buildings,School catering,8000000 meals (approximate),NA,8000000,meals/year,Potential/Ex Ante,Emissions accounting,NA,Yes,6,No,NA,"Electricity consumption, natural gas consumption, water use, cleaning product life cycle emissions, cooking appliance life cycle emissions",City or Municipal Government,Turin,Italy,1,Yes,"Turin participated in INNOCAT (procurement of eco-innovation in catering sector) project where authorities introduced several measures, some are considered within the GPP policy options in the analysis",6,Yes,sg_4,Turin,Italy,City,ITA,45.07917,7.676111,910504,2018,Europe,Energy efficiency measures,Building construction and improvement
220575,Yes,Yes,80.21,gCO2eq/meal,1,2013-2014,No,17,"Cooking, serving, storage: Electricity from photovoltaic panels",Solar PV energy,Buildings,School catering,8000000 meals (approximate),NA,8000000,meals/year,Potential/Ex Ante,Emissions accounting,NA,Yes,6,No,NA,"Electricity consumption, natural gas consumption, water use, cleaning product life cycle emissions, cooking appliance life cycle emissions",City or Municipal Government,Turin,Italy,1,Yes,"Turin participated in INNOCAT (procurement of eco-innovation in catering sector) project where authorities introduced several measures, some are considered within the GPP policy options in the analysis",6,Yes,sg_4,Turin,Italy,City,ITA,45.07917,7.676111,910504,2018,Europe,Solar PV energy,Building energy and heat systems
220575,Yes,Yes,100.32,gCO2eq/meal,1,2013-2014,No,17,"Cooking, serving, storage: Electricity from renewable sources only",Other renewable energy,Buildings,School catering,8000000 meals (approximate),NA,8000000,meals/year,Potential/Ex Ante,Emissions accounting,NA,Yes,6,No,NA,"Electricity consumption, natural gas consumption, water use, cleaning product life cycle emissions, cooking appliance life cycle emissions",City or Municipal Government,Turin,Italy,1,Yes,"Turin participated in INNOCAT (procurement of eco-innovation in catering sector) project where authorities introduced several measures, some are considered within the GPP policy options in the analysis",6,Yes,sg_4,Turin,Italy,City,ITA,45.07917,7.676111,910504,2018,Europe,Other renewable energy,Building energy and heat systems
220575,Yes,Yes,50,gCO2eq/meal,1,2013-2014,No,17,Waste management: washable tableware,"Circular economy, industrial symbiosis, use of recycled materials",Waste,School catering,8000000 meals (approximate),NA,8000000,meals/year,Potential/Ex Ante,Emissions accounting,NA,Yes,6,No,NA,"Waste quantity, waste treatment",City or Municipal Government,Turin,Italy,1,Yes,"Turin participated in INNOCAT (procurement of eco-innovation in catering sector) project where authorities introduced several measures, some are considered within the GPP policy options in the analysis",6,Yes,sg_4,Turin,Italy,City,ITA,45.07917,7.676111,910504,2018,Europe,"Circular economy, industrial symbiosis, use of recycled materials","Circular economy, industrial symbiosis, use of recycled materials"
220575,Yes,Yes,15,gCO2eq/meal,1,2013-2014,No,17,Waste management: Mater-Bi tableware,"Circular economy, industrial symbiosis, use of recycled materials",Waste,School catering,8000000 meals (approximate),NA,8000000,meals/year,Potential/Ex Ante,Emissions accounting,NA,Yes,6,No,NA,"Waste quantity, waste treatment",City or Municipal Government,Turin,Italy,1,Yes,"Turin participated in INNOCAT (procurement of eco-innovation in catering sector) project where authorities introduced several measures, some are considered within the GPP policy options in the analysis",6,Yes,sg_4,Turin,Italy,City,ITA,45.07917,7.676111,910504,2018,Europe,"Circular economy, industrial symbiosis, use of recycled materials","Circular economy, industrial symbiosis, use of recycled materials"
220575,Yes,Yes,41,gCO2eq/meal,1,2013-2014,No,17,Waste management: tap water,"Circular economy, industrial symbiosis, use of recycled materials",Waste,School catering,8000000 meals (approximate),NA,8000000,meals/year,Potential/Ex Ante,Emissions accounting,NA,Yes,6,No,NA,"Waste quantity, waste treatment",City or Municipal Government,Turin,Italy,1,Yes,"Turin participated in INNOCAT (procurement of eco-innovation in catering sector) project where authorities introduced several measures, some are considered within the GPP policy options in the analysis",6,Yes,sg_4,Turin,Italy,City,ITA,45.07917,7.676111,910504,2018,Europe,"Circular economy, industrial symbiosis, use of recycled materials","Circular economy, industrial symbiosis, use of recycled materials"
220575,Yes,Yes,50,gCO2eq/meal,1,2013-2014,No,17,Waste management: 80% recycling of inorganic waste,Waste segregation,Waste,School catering,8000000 meals (approximate),NA,8000000,meals/year,Potential/Ex Ante,Emissions accounting,NA,Yes,6,No,NA,"Waste quantity, waste treatment",City or Municipal Government,Turin,Italy,1,Yes,"Turin participated in INNOCAT (procurement of eco-innovation in catering sector) project where authorities introduced several measures, some are considered within the GPP policy options in the analysis",6,Yes,sg_4,Turin,Italy,City,ITA,45.07917,7.676111,910504,2018,Europe,Waste system management,Waste and water treatment practices
